run_id,experiment_id,trade_date,portfolio_id,benchmark,gross_return,transaction_cost,daily_return,turnover,nav,top_k,horizon,research_boundary,max_drawdown
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-19,top5_equal_weight,CSI300_DEMO,-0.022605080589148518,0.0003333333333333334,-0.022938413922481853,0.33333333333333337,0.9548577930219353,5,5d,research_signals_only_not_investment_advice,-0.19704262135949524
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-20,top5_equal_weight,CSI300_DEMO,-0.008918671936167332,0.0003333333333333334,-0.009252005269500665,0.33333333333333337,0.9460234436892726,5,5d,research_signals_only_not_investment_advice,-0.20447158725786163
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-21,top5_equal_weight,CSI300_DEMO,-0.01845935143955637,0.00075,-0.01920935143955637,0.75,0.927850946889386,5,5d,research_signals_only_not_investment_advice,-0.21975317211837786
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-22,top5_equal_weight,CSI300_DEMO,-0.03193412848355155,0.0005714285714285714,-0.03250555705498012,0.5714285714285714,0.8976906349967557,5,5d,research_signals_only_not_investment_advice,-0.24511552989905117
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-23,top5_equal_weight,CSI300_DEMO,-0.012856341714478381,0.0005714285714285714,-0.013427770285906953,0.5714285714285714,0.8856366513622094,5,5d,research_signals_only_not_investment_advice,-0.2552519451559653
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-26,top5_equal_weight,CSI300_DEMO,-6.354908565886497e-05,0.0003333333333333334,-0.00039688241899219834,0.33333333333333337,0.8852851577456686,5,5d,research_signals_only_not_investment_advice,-0.2555475225655115
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-27,top5_equal_weight,CSI300_DEMO,-0.0034918118342012416,0.0003333333333333334,-0.003825145167534575,0.33333333333333337,0.8818988135026277,5,5d,research_signals_only_not_investment_advice,-0.2583951613620292
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-28,top5_equal_weight,CSI300_DEMO,0.002010141762696738,0.0003333333333333334,0.0016768084293634043,0.33333333333333337,0.8833775888669545,5,5d,research_signals_only_not_investment_advice,-0.25715163211734426
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-29,top5_equal_weight,CSI300_DEMO,0.02968121499031271,0.0008888888888888888,0.02879232610142382,0.8888888888888888,0.9088120844763014,5,5d,research_signals_only_not_investment_advice,-0.23576329966535647
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-05-30,top5_equal_weight,CSI300_DEMO,0.024996195977098547,0.0008888888888888888,0.024107307088209656,0.8888888888888888,0.9307210964822474,5,5d,research_signals_only_not_investment_advice,-0.21733961084230913
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-07-10,top5_equal_weight,CSI300_DEMO,-0.0020032328188567703,0.0008888888888888888,-0.002892121707745659,0.8888888888888888,0.9280293377952543,5,5d,research_signals_only_not_investment_advice,-0.2196031599435848
research_loop_lightgbm_walk_forward_v001,exp_research_loop_cross_sectional_baseline_v001,2025-07-11,top5_equal_weight,CSI300_DEMO,-0.0047045433592971305,0.00075,-0.00545454335929713,0.75,0.9229673615335503,5,5d,research_signals_only_not_investment_advice,-0.22385986834513094
